subj_idx	rt	angle	response
124	1.282717948	89	2
124	1.07064258	78	2
124	3.459138464	90.5	1
124	0.796702285	79.5	2
124	2.659864733	72.5	2
124	1.117463541	109	1
124	1.302670012	102.5	1
124	1.518172417	106	1
124	2.890903976	84	2
124	0.89456036	81	2
124	3.511649409	96	1
124	1.444966812	104	1
124	2.517181063	106.5	1
124	1.846904974	100	1
124	1.103843257	72.5	2
124	1.511166916	85.5	2
124	1.177157695	107	1
124	1.232334658	95.5	1
124	1.053163568	87.5	2
124	1.181123588	94.5	1
124	0.80610645	103.5	1
124	2.464099269	92.5	1
124	2.051556085	70.5	2
124	1.146690645	75.5	2
124	0.996621952	108	1
124	4.750436483	102.5	1
124	1.658526979	75	2
124	1.38196045	99	1
124	1.576016651	97.5	1
124	1.032810437	86	2
124	1.018058296	107.5	1
124	1.21667573	74	2
124	1.035973226	98.5	1
124	1.026497731	101	1
124	2.450157438	77	2
124	1.064618019	76.5	2
124	1.167260828	85.5	2
124	1.089638935	86.5	2
124	1.200073213	100	1
124	1.073018284	78	2
124	1.720570993	93.5	1
124	2.667274855	95.5	1
124	1.089394131	103	1
124	0.815137156	81.5	2
124	1.17512163	83	2
124	1.120956694	76.5	2
124	1.360952923	82	2
124	2.933501718	88.5	2
124	0.96759244	83	2
124	1.163768555	98	1
124	0.864738944	80	2
124	2.996939769	104.5	1
124	0.810298479	104	1
124	1.708219175	78.5	2
124	1.367714375	71	2
124	1.12199765	73	2
124	0.845380508	79	2
124	0.768636329	88	2
124	3.084576406	91	1
124	1.22348634	97	1
124	0.982214076	99.5	1
124	0.728809385	87.5	2
124	1.165682517	84.5	2
124	1.109236744	92.5	1
124	1.255461681	97.5	1
124	1.143541996	99.5	1
124	0.889378143	103.5	1
124	1.167052913	110	1
124	1.46060574	83.5	2
124	1.195776272	101.5	1
124	1.53811044	88.5	2
124	1.698891513	74.5	2
124	1.567715309	85	2
124	2.793370563	88	2
124	1.076878203	79	2
124	1.61278583	70	2
124	1.179870139	84	2
124	5.093267669	107	1
124	2.782854752	91	1
124	1.455002553	105.5	1
124	2.087582218	107.5	1
124	1.512403498	93.5	1
124	1.303431418	97	1
124	0.915994713	80.5	2
124	1.161912924	75.5	2
124	1.185712052	72	2
124	1.378214624	71.5	2
124	1.127902113	71.5	2
124	2.623958294	99	1
124	9.440034965	72	2
124	1.088245899	75	2
124	1.567103491	87	2
124	8.277495627	77	2
124	1.016644891	76	2
124	1.217526667	94	1
124	1.467789604	96.5	1
124	0.950291812	96	1
124	2.04987216	86.5	2
124	1.699497804	110	1
124	1.320203222	100.5	1
124	1.320059624	79.5	2
125	0.979715962	98.5	1
125	1.375777924	89.5	2
125	2.123734854	73.5	2
125	0.977934852	91.5	1
125	3.391813507	105.5	1
125	1.314703625	109.5	1
125	0.963385402	89	2
125	1.944953479	93	1
125	2.998898266	95	1
125	1.594714127	78.5	2
125	1.25033717	76	2
125	0.924630705	101.5	1
125	0.925175809	71	2
125	0.78534399	80.5	2
125	1.254218266	81.5	2
125	1.284300741	105	1
125	0.836951633	106	1
125	0.885103207	70.5	2
125	1.235747677	93	1
125	2.792002077	109	1
125	2.496224324	98	1
125	1.472480913	102	1
125	1.434849099	104.5	1
125	1.360798736	84.5	2
125	1.264147272	92	1
125	1.187103694	82.5	2
125	1.045396328	108.5	1
125	0.895525319	96.5	1
125	1.84507418	89.5	2
125	0.863851138	103	1
125	0.921180889	77.5	2
125	0.789945207	94	1
125	0.937422968	86	2
125	0.836917226	94.5	1
125	1.151350602	74.5	2
125	1.575204921	81	2
125	1.298796535	85	2
125	1.015802275	80	2
125	1.036302892	83.5	2
125	1.595110532	70	2
125	0.972564385	73	2
125	1.227505591	108	1
125	0.966184246	92	1
125	0.857599654	77.5	2
125	0.973519093	106.5	1
125	0.960223367	95	1
125	1.022605042	82	2
125	1.327862603	87	2
125	0.856899676	109.5	1
125	1.001847579	82.5	2
125	0.912493086	100.5	1
125	1.078164721	102	1
125	1.751432465	89	2
125	0.98519573	78	2
125	1.484725548	91.5	1
125	1.989658609	90.5	1
125	3.229498803	79.5	2
125	3.830477961	72.5	2
125	1.086121059	109	1
125	4.030390798	102.5	1
125	1.296676047	106	1
125	1.062661804	84	2
125	0.719204979	81	2
125	1.367790276	96	1
125	1.117057202	104	1
125	0.800410032	106.5	1
125	0.854435523	100	1
125	0.832859558	72.5	2
125	1.130922209	85.5	2
125	1.171449728	107	1
125	0.979547711	95.5	1
125	0.859995864	87.5	2
125	1.659195529	94.5	1
125	0.869400966	103.5	1
125	1.275225038	92.5	1
125	1.064791051	70.5	2
125	0.899267903	75.5	2
125	1.105906206	108	1
125	0.923616927	102.5	1
125	0.766005886	75	2
125	0.925550658	99	1
125	1.000666803	97.5	1
125	1.572873162	86	2
125	0.837783682	107.5	1
125	0.878072728	74	2
125	4.394538657	98.5	1
125	1.98619496	101	1
125	0.970755795	77	2
125	2.961938737	76.5	2
125	2.95758003	85.5	2
125	2.518361342	86.5	2
125	0.976281415	100	1
125	1.770699553	78	2
125	1.327903368	93.5	1
125	1.247913378	95.5	1
125	0.73648572	103	1
125	1.350906963	81.5	2
125	0.95402144	83	2
125	1.003946588	76.5	2
125	0.961725669	82	2
125	1.520997762	88.5	2
125	0.818006362	83	2
125	0.84669121	98	1
125	1.924733474	80	2
125	1.027552951	104.5	1
125	0.909900791	104	1
125	0.810381907	78.5	2
125	1.015115157	71	2
125	0.978106325	73	2
125	1.100293745	79	2
125	1.403776405	88	2
125	1.578383989	91	1
125	1.098548699	97	1
125	1.100138917	99.5	1
125	1.226987865	87.5	2
125	0.877821436	84.5	2
125	1.450933512	92.5	1
125	0.935603836	97.5	1
125	0.826263727	99.5	1
125	1.026220115	103.5	1
125	0.843136456	110	1
125	1.231000108	83.5	2
125	0.84943471	101.5	1
125	3.148904394	88.5	2
125	0.93617884	74.5	2
125	0.853441321	85	2
125	0.764431634	88	2
125	0.973531916	79	2
125	0.812199952	70	2
125	0.733309061	84	2
125	0.972018914	107	1
125	1.21456857	108.5	1
125	1.419383763	91	1
125	0.759134562	105.5	1
125	2.106200752	107.5	1
125	1.022093663	93.5	1
125	0.864883958	97	1
125	0.789651136	80.5	2
125	0.993336906	75.5	2
125	0.804137494	72	2
125	0.846881556	71.5	2
125	1.165664845	73.5	2
125	0.659936496	71.5	2
125	1.304676176	99	1
125	1.031412912	72	2
125	1.052421385	75	2
125	0.810208705	87	2
125	0.743705505	77	2
125	2.877561758	76	2
125	0.868340276	94	1
125	0.79417014	96.5	1
125	1.108002725	96	1
125	0.769634743	105	1
125	0.890680826	86.5	2
125	1.078192786	74	2
125	1.509286064	110	1
125	0.948524214	100.5	1
125	0.981755939	79.5	2
125	0.873250753	101	1
126	2.502750502	98.5	2
126	5.275870604	89.5	1
126	4.176338763	73.5	1
126	1.327770696	105.5	2
126	0.90139704	109.5	2
126	7.719658614	89	1
126	4.982338167	93	2
126	8.098725907	95	2
126	1.174505106	78.5	1
126	1.263370989	76	1
126	1.198606395	101.5	2
126	1.067139146	71	1
126	1.161178269	80.5	1
126	1.186406737	81.5	1
126	2.57732689	105	2
126	1.580714063	106	2
126	2.000726862	70.5	1
126	10.00672881	93	2
126	1.07443757	109	2
126	2.281807894	98	2
126	1.080192184	102	2
126	0.875256546	104.5	2
126	1.539364428	84.5	1
126	1.437313613	82.5	1
126	0.999951749	108.5	2
126	3.512864728	89.5	1
126	0.968998612	103	2
126	2.310819656	77.5	1
126	5.148548539	94	2
126	3.073006173	86	1
126	4.580397421	94.5	2
126	1.400371123	74.5	1
126	1.147427941	81	1
126	2.1935514	85	1
126	2.703368366	80	1
126	3.77758982	83.5	1
126	1.10333163	70	1
126	1.247371291	73	1
126	1.036202472	108	2
126	7.195286985	92	2
126	1.332587131	77.5	1
126	1.117792659	106.5	2
126	3.131721901	95	2
126	1.852892834	82	1
126	1.333375649	87	1
126	1.125991297	109.5	2
126	0.946508986	82.5	1
126	2.122031773	100.5	2
126	1.664556678	102	2
126	1.289330908	89	1
126	1.268525079	78	1
126	0.869093606	79.5	1
126	0.930675625	72.5	1
126	1.624537914	109	2
126	1.026266648	102.5	2
126	5.725069383	106	2
126	2.105373277	84	1
126	1.371216242	81	1
126	2.362008712	96	2
126	1.372959456	104	2
126	1.26604438	106.5	2
126	4.131452447	100	2
126	1.223142222	72.5	1
126	1.519026481	85.5	1
126	1.134335588	107	2
126	1.418052913	95.5	2
126	2.032553996	87.5	1
126	1.976502358	94.5	2
126	1.220015487	103.5	2
126	5.926797608	92.5	2
126	1.261359021	70.5	1
126	1.259855155	75.5	1
126	1.093051994	108	2
126	1.431763238	102.5	2
126	1.144240548	75	1
126	0.982019482	99	2
126	1.148549313	97.5	2
126	1.786593064	86	1
126	2.8414355	107.5	2
126	1.309427623	74	1
126	1.408214791	98.5	2
126	0.857031142	101	2
126	1.566112703	77	1
126	2.354873298	76.5	1
126	3.874140788	85.5	1
126	1.240112707	86.5	1
126	1.676520171	100	2
126	2.528204197	78	1
126	4.850032335	95.5	2
126	1.280421206	103	2
126	1.202126571	81.5	1
126	0.930775275	83	1
126	1.267944109	76.5	1
126	1.218738061	82	1
126	2.228620196	88.5	1
126	1.245708998	83	1
126	1.163554061	98	2
126	1.078944801	80	1
126	1.195379531	104.5	2
126	1.07294563	104	2
126	1.054866019	78.5	1
126	1.218338387	71	1
126	0.983924709	73	1
126	0.83825204	79	1
126	2.866388867	88	1
126	1.337845313	97	2
126	1.096247437	99.5	2
126	1.691057533	87.5	1
126	1.482167674	84.5	1
126	0.987577236	97.5	2
126	1.061141678	99.5	2
126	1.613940997	103.5	2
126	1.192639065	110	2
126	3.425039361	83.5	1
126	1.582047213	101.5	2
126	2.920152955	88.5	1
126	1.413088395	74.5	1
126	3.58455452	85	1
126	2.334182303	88	1
126	1.430089387	79	1
126	0.857144385	70	1
126	1.872968897	84	1
126	7.604782721	107	2
126	1.780695788	108.5	2
126	1.409845261	105.5	2
126	1.135827846	107.5	2
126	10.01254832	93.5	2
126	1.473517671	97	2
126	1.712667065	80.5	1
126	0.836913927	75.5	1
126	1.003324545	72	1
126	0.84122809	71.5	1
126	1.020100964	73.5	1
126	0.780729027	71.5	1
126	1.29847493	99	2
126	1.324828149	75	1
126	2.776060155	87	1
126	1.982228483	77	1
126	1.08843193	76	1
126	2.57448746	94	2
126	1.955286249	96.5	2
126	2.349737966	96	2
126	1.80182646	105	2
126	1.907552818	86.5	1
126	1.50934093	74	1
126	1.745069276	110	2
126	1.063982447	100.5	2
126	1.177958692	79.5	1
126	1.005555673	101	2
127	2.528263508	98.5	1
127	2.416351214	73.5	2
127	3.929986647	91.5	1
127	6.119583194	105.5	1
127	6.223344108	109.5	1
127	1.423115877	93	1
127	1.113039929	95	1
127	0.806747716	78.5	2
127	8.802940123	76	2
127	1.537676343	101.5	1
127	1.231076713	71	2
127	1.036226924	80.5	2
127	3.603207354	81.5	2
127	1.017620912	105	1
127	0.865125778	106	1
127	1.848017089	70.5	2
127	6.406745683	93	1
127	4.130009818	109	1
127	1.520654066	98	1
127	2.729914337	102	1
127	2.177774064	104.5	1
127	5.756043945	92	1
127	3.579725385	82.5	2
127	2.25238906	108.5	1
127	1.089428972	96.5	1
127	0.71672816	103	1
127	1.281988251	77.5	2
127	0.832758791	94	1
127	2.964544097	86	2
127	1.058591378	94.5	1
127	2.747254328	74.5	2
127	0.978109774	81	2
127	0.847064959	85	2
127	0.884257751	80	2
127	0.910361297	83.5	2
127	3.881190273	70	2
127	0.937715972	73	2
127	1.83222667	108	1
127	0.83634373	92	1
127	2.696333614	77.5	2
127	0.861769071	106.5	1
127	2.683251057	95	1
127	0.887106419	82	2
127	1.47889658	87	2
127	0.847478709	109.5	1
127	4.361305898	82.5	2
127	0.8521698	100.5	1
127	0.794414161	102	1
127	1.17339805	89	2
127	1.001299269	78	2
127	1.481661955	91.5	1
127	0.773078381	90.5	1
127	0.966717275	79.5	2
127	1.123642215	72.5	2
127	1.035076537	109	1
127	4.417132248	102.5	1
127	0.678290545	106	1
127	4.299692813	84	2
127	1.661267653	81	2
127	0.785938118	96	1
127	0.818977301	104	1
127	1.152298722	106.5	1
127	4.432329233	100	1
127	1.50039287	85.5	2
127	0.879779016	107	1
127	0.970491656	95.5	1
127	0.873295887	87.5	2
127	0.928045417	94.5	1
127	0.852977722	103.5	1
127	1.234840654	92.5	1
127	0.867825994	70.5	2
127	4.108340662	75.5	2
127	0.843913783	108	1
127	4.215762393	102.5	1
127	0.939309739	75	2
127	1.858508325	99	1
127	1.065481193	97.5	1
127	1.051796924	86	2
127	0.98998162	107.5	1
127	3.809297613	74	2
127	1.723378629	98.5	1
127	0.918922657	101	1
127	1.296871169	77	2
127	1.01638704	76.5	2
127	4.691717969	85.5	2
127	1.11483524	86.5	2
127	0.731919424	100	1
127	1.512176271	78	2
127	0.978084683	93.5	1
127	3.924438562	95.5	1
127	0.919843429	103	1
127	1.075750334	81.5	2
127	1.028573198	83	2
127	1.122794498	76.5	2
127	0.684305566	82	2
127	1.124714843	88.5	2
127	6.433291162	83	2
127	0.852912664	98	1
127	2.344582634	80	2
127	1.003954122	104.5	1
127	0.73516394	104	1
127	0.691544458	78.5	2
127	4.938476739	71	2
127	0.90995581	73	2
127	1.007577313	79	2
127	2.651700343	88	2
127	1.12973348	97	1
127	1.53459382	99.5	1
127	2.50827425	87.5	2
127	1.202625458	84.5	2
127	1.134229105	92.5	1
127	0.812448902	97.5	1
127	0.690558195	99.5	1
127	2.041145101	103.5	1
127	1.17894453	110	1
127	1.225976251	101.5	1
127	1.175631776	88.5	2
127	0.952311682	74.5	2
127	0.886280086	85	2
127	2.812201274	88	2
127	1.284544573	79	2
127	4.910874781	70	2
127	0.938986361	84	2
127	0.965321977	107	1
127	2.920640559	108.5	1
127	1.105397373	91	1
127	0.952328366	105.5	1
127	0.906187971	107.5	1
127	1.067489057	93.5	1
127	1.02436025	97	1
127	1.848718375	80.5	2
127	0.986592541	75.5	2
127	0.892577871	72	2
127	2.460018408	71.5	2
127	0.863930622	73.5	2
127	1.216005875	71.5	2
127	0.784523228	72	2
127	1.037620664	75	2
127	0.869863756	87	2
127	0.938084656	77	2
127	1.083080895	76	2
127	5.473265201	94	1
127	1.752740656	96.5	1
127	0.897165791	96	1
127	0.819655845	105	1
127	1.280805885	86.5	2
127	1.153323937	74	2
127	1.272988132	110	1
127	2.363128919	100.5	1
127	0.907171852	79.5	2
127	0.90030465	101	1
14	1.02177268	98.5	1
14	1.957573079	89.5	2
14	1.692513446	73.5	2
14	1.983052944	91.5	1
14	2.494610566	105.5	1
14	1.472179618	109.5	1
14	1.461786224	89	2
14	1.245297199	93	1
14	1.94434453	95	1
14	1.721291404	78.5	2
14	2.509051266	76	2
14	1.348815746	101.5	1
14	1.580151	71	2
14	1.1046106	80.5	2
14	1.578045921	81.5	2
14	2.665785676	105	1
14	2.066002635	106	1
14	1.293601156	70.5	2
14	2.607885784	93	1
14	2.069154425	109	1
14	1.178296954	98	1
14	1.534031748	102	1
14	0.954803987	104.5	1
14	1.197710689	84.5	2
14	1.603823259	92	1
14	1.401850518	82.5	2
14	1.533994544	108.5	1
14	1.117220264	96.5	1
14	0.783307915	89.5	2
14	1.052144527	103	1
14	0.995553081	77.5	2
14	0.930420981	94	1
14	1.289330284	86	2
14	0.707571974	94.5	1
14	1.328088203	74.5	2
14	1.672376063	81	2
14	1.306021304	85	2
14	0.861851112	80	2
14	1.219869038	70	2
14	0.761003114	73	2
14	1.40739931	108	1
14	1.454612575	92	1
14	1.154433082	77.5	2
14	1.404122582	106.5	1
14	1.133515752	95	1
14	1.586536933	82	2
14	1.156416758	87	2
14	2.065450215	109.5	1
14	1.303886242	82.5	2
14	1.305141856	100.5	1
14	1.687930427	102	1
14	1.211457343	89	2
14	1.068849699	78	2
14	1.240134399	90.5	1
14	1.458049751	79.5	2
14	0.720629745	72.5	2
14	0.954563438	109	1
14	0.821243147	102.5	1
14	1.406778533	106	1
14	1.646675162	84	2
14	0.876760541	81	2
14	1.223340296	96	1
14	0.929771545	104	1
14	1.261399374	106.5	1
14	1.043232779	100	1
14	1.47980482	72.5	2
14	2.016562893	85.5	2
14	1.924835768	107	1
14	1.56647434	95.5	1
14	1.092847796	87.5	2
14	1.071635967	94.5	1
14	1.55040811	103.5	1
14	0.90601217	92.5	1
14	1.040686778	70.5	2
14	1.334841179	75.5	2
14	1.284164514	108	1
14	1.357723685	102.5	1
14	1.116939407	75	2
14	1.713605465	99	1
14	1.406823233	97.5	1
14	0.798994521	86	2
14	0.959210643	107.5	1
14	1.013888681	74	2
14	1.510486337	98.5	1
14	0.88861347	101	1
14	2.194747938	77	2
14	1.591686093	76.5	2
14	1.882548347	85.5	2
14	0.882673784	86.5	2
14	1.168808036	100	1
14	0.805397023	78	2
14	0.959991271	93.5	1
14	0.795398104	95.5	1
14	0.791686982	103	1
14	1.45566107	81.5	2
14	1.223454304	83	2
14	1.136039041	76.5	2
14	0.8257585	82	2
14	1.460032153	88.5	2
14	1.14220156	83	2
14	1.4509801	98	1
14	0.824026106	80	2
14	0.938705475	104.5	1
14	1.03374397	104	1
14	1.389906202	78.5	2
14	0.864365716	71	2
14	1.226593783	73	2
14	1.191102306	79	2
14	1.619902681	88	2
14	0.999595546	91	1
14	1.187403732	97	1
14	0.868199577	99.5	1
14	0.942545384	87.5	2
14	1.237357965	84.5	2
14	1.043865599	92.5	1
14	0.743726454	97.5	1
14	1.392741589	99.5	1
14	1.260354114	103.5	1
14	1.220971067	110	1
14	1.653217596	83.5	2
14	0.963946412	101.5	1
14	1.383171069	88.5	2
14	0.992116157	74.5	2
14	0.983355819	85	2
14	1.906456923	88	2
14	0.970331322	79	2
14	1.20787717	70	2
14	1.284990972	84	2
14	1.863447224	107	1
14	1.486302261	108.5	1
14	0.938163753	91	1
14	2.526379385	105.5	1
14	0.964832799	107.5	1
14	1.320007412	93.5	1
14	1.533428086	97	1
14	1.195133734	80.5	2
14	1.278456251	75.5	2
14	0.628790317	72	2
14	1.736061032	71.5	2
14	0.865982612	73.5	2
14	0.776268381	71.5	2
14	0.7603419	99	1
14	0.800152669	72	2
14	1.503584437	75	2
14	1.350268577	87	2
14	1.517033465	77	2
14	1.087255141	76	2
14	0.881541537	94	1
14	1.00609933	96.5	1
14	0.751222903	96	1
14	1.289872021	105	1
14	1.009402515	86.5	2
14	0.925716465	74	2
14	1.175347266	110	1
14	0.950599127	100.5	1
14	0.901814884	79.5	2
14	1.735168649	101	1
15	1.135966795	98.5	1
15	2.093839008	89.5	2
15	1.293439401	73.5	2
15	3.265854504	91.5	1
15	3.473449833	105.5	1
15	1.238987115	109.5	1
15	2.763686717	89	2
15	2.725991398	93	1
15	1.242171897	95	1
15	1.267703879	78.5	2
15	1.605948842	76	2
15	3.908828304	101.5	1
15	1.955144938	71	2
15	0.973299309	80.5	2
15	1.226456461	81.5	2
15	2.396061525	105	1
15	0.950186765	106	1
15	1.893870486	70.5	2
15	1.450059574	93	1
15	1.050155428	109	1
15	1.751420374	98	1
15	0.895578017	102	1
15	0.884194674	104.5	1
15	1.826650292	84.5	2
15	1.744199296	82.5	2
15	1.396228906	108.5	1
15	1.114272145	96.5	1
15	1.326626116	89.5	2
15	1.025529883	103	1
15	2.217506596	77.5	2
15	1.26761819	94	1
15	0.861138337	86	2
15	1.198706899	94.5	1
15	1.298482686	74.5	2
15	1.513202352	81	2
15	1.17840803	85	2
15	1.096353028	80	2
15	3.491267224	83.5	2
15	1.229837748	70	2
15	1.379868889	73	2
15	2.776147765	108	1
15	1.943175533	92	1
15	1.672709951	77.5	2
15	4.75379786	106.5	1
15	2.007745545	95	1
15	1.54188711	82	2
15	2.580748008	87	2
15	0.87544535	109.5	1
15	1.730011754	82.5	2
15	0.885432915	100.5	1
15	0.934942063	102	1
15	1.865201381	89	2
15	1.181597655	78	2
15	1.114805875	91.5	1
15	1.0208029	79.5	2
15	0.985169799	72.5	2
15	1.286976953	109	1
15	1.07546793	102.5	1
15	1.318561517	106	1
15	3.480918175	84	2
15	1.42037991	81	2
15	2.145280408	96	1
15	1.252704039	104	1
15	1.483674915	106.5	1
15	1.44832955	100	1
15	1.04880121	72.5	2
15	1.074545994	85.5	2
15	0.872297322	107	1
15	1.061160151	95.5	1
15	0.911549004	87.5	2
15	0.839104867	94.5	1
15	1.031784611	103.5	1
15	1.098837427	92.5	1
15	1.553810038	70.5	2
15	1.321588068	75.5	2
15	0.984975616	108	1
15	1.092678403	102.5	1
15	0.838233164	75	2
15	1.007945249	99	1
15	1.20916609	97.5	1
15	1.053451102	86	2
15	1.633337284	107.5	1
15	1.424281992	74	2
15	0.930649672	98.5	1
15	0.979183977	101	1
15	1.149662835	77	2
15	1.387186473	76.5	2
15	0.985527176	85.5	2
15	1.626529576	86.5	2
15	2.634669096	100	1
15	2.806724125	78	2
15	1.012934287	93.5	1
15	1.022898223	95.5	1
15	0.919362068	103	1
15	1.840337442	81.5	2
15	1.989403255	83	2
15	1.487397297	76.5	2
15	2.003796032	82	2
15	1.168313469	88.5	2
15	2.040410443	83	2
15	1.05781634	98	1
15	1.845866145	80	2
15	1.504647242	104.5	1
15	2.072363272	104	1
15	1.134428429	78.5	2
15	2.272287127	71	2
15	1.359739715	73	2
15	2.011403537	79	2
15	1.886388846	88	2
15	1.340209867	97	1
15	1.389132352	99.5	1
15	0.940369147	87.5	2
15	1.223983501	84.5	2
15	1.065062217	97.5	1
15	2.126797953	99.5	1
15	3.180435256	103.5	1
15	0.903316792	110	1
15	0.985393486	83.5	2
15	0.850743533	101.5	1
15	0.93365402	88.5	2
15	1.02025291	74.5	2
15	2.260768195	85	2
15	1.933887898	88	2
15	1.004675418	79	2
15	1.159741537	70	2
15	1.187180928	84	2
15	1.088542532	107	1
15	1.426702638	108.5	1
15	1.219924987	105.5	1
15	2.326850172	107.5	1
15	1.156443246	93.5	1
15	1.510653234	97	1
15	0.994697463	80.5	2
15	1.800212458	75.5	2
15	1.015053732	72	2
15	3.065887919	71.5	2
15	0.76198687	73.5	2
15	0.916340995	71.5	2
15	0.923586774	99	1
15	1.223806165	72	2
15	1.587733939	75	2
15	1.495470073	87	2
15	0.965466838	77	2
15	0.907492029	76	2
15	1.65784916	94	1
15	1.988494302	96.5	1
15	0.86648346	96	1
15	1.132446736	105	1
15	1.762419194	86.5	2
15	1.064760856	74	2
15	1.018617894	110	1
15	1.100283404	100.5	1
15	0.815370062	79.5	2
15	0.979788423	101	1
150	3.917299	75.5	2
150	1.899861807	106	1
150	3.886368161	83.5	2
150	0.880213726	72	2
150	0.775451728	80.5	2
150	1.099055003	92	1
150	3.611868471	78.5	2
150	1.390513745	86	2
150	1.696166993	96.5	1
150	0.933780928	72.5	2
150	1.097391719	107.5	1
